Observed,F_Time,NDE_cycle,diff_two_peaks_ratio,amp_ratio,pos_ratio,energy_ratio,NLE_ratio_51_17,NLE_ratio_85_17,NLE_ratio_119_17,NLO_avg,Avg_RP,ACEE_30_Avg_58,ACEE_500_Avg_58,ACPD_Avg_58
False,571939.24338564,600000,0.5745514975607369,1.047900234739774,1.0151340529521249,1.0354662626312694,0.8598641698990398,1.0013226246642508,0.2211987833563781,3.061693145007897,169.7672388375075,-0.9254717899775906,-0.7824778519022629,2.469310030444257
True,1059994.2550622218,750000,0.40155485258347406,1.0733809514872257,0.9916621872887431,0.6691517564944157,0.9374556455555055,1.1377634472993832,0.49333617781114464,6.608824049239083,170.5311002111292,-0.8851512606085262,-1.4735128473673862,3.4599233184772373
False,322052.11372508586,600000,0.6560582076344478,1.0658227970317875,0.9821359066968974,0.8687341470749687,0.9170143708179166,1.1339402754647665,0.496555244164926,4.941990557276702,171.20352101656962,-0.8233835660272069,-1.465357291791013,3.2995600753682828
True,917962.3341881979,900000,0.3657671070257004,1.1007450160176793,1.0002238370280967,0.7003471102404133,0.8826735442838666,1.1504101988022202,0.4853299361350401,7.092209071141111,170.07672773253452,-0.788441605342606,-1.2251522942396367,3.126118220870225
False,1486048.4795458808,600000,0.5556043261690192,1.0203910780083865,1.0111584096132105,0.8431522218890315,0.901901992930461,1.082183668171478,0.4824403492613511,3.0650039631111077,172.0165210587969,-0.877320504717752,-1.1177261477701572,2.7846726455606805
False,1743544.25587239,900000,0.661311487434537,1.2620018934906343,0.9914739942882045,1.0117104114419224,0.8870737783682386,1.1543768065755116,0.4752396046574528,7.4336239920686,169.9181297511561,-0.754796167178095,-1.1895864032683237,3.9174547656408616
False,1353741.47452426,900000,0.6924493148254997,0.9019786064769044,0.9984927773523046,1.0320417717194483,0.8973429026452323,1.2018253408399495,0.5045969714562367,5.872541005142949,174.987358552485,-1.02258366491729,-1.368529004412104,3.768205995369242
True,1031318.5149233169,0,2.0770588563795536,1.3189731694252034,0.9949793875544396,1.52977027138587,0.9054470747015906,1.1291064338653984,0.4754598445164495,4.2625993435126075,185.8596124097496,-0.27133337988453665,-3.2314593546788957,3.839677458703605
True,263981.6839395468,600000,0.8086514959947692,1.1604431895410459,0.9882760442305918,1.0145400572162335,0.9787999352562515,1.1482560912907624,0.5112412099282653,4.873038048039879,186.45501749999207,-0.9287544483820181,-1.6274734244716298,3.019937136267268
True,273829.40996536147,900000,0.3440475036649763,1.1234889584810284,1.0050180809350246,0.6350295523156341,0.9130800777239652,1.1673267249666395,0.48879509786989656,6.297312652346001,170.7224904911473,-1.0616975126834123,-1.374276682517662,2.6113015592417623
False,2736892.817095604,750000,0.3856891927897642,0.716019144135081,0.9883457366314791,0.6100451117209561,0.8825968185391573,1.0887514875090019,0.4859578642759217,7.158796591683095,169.72580318521318,-0.7253483664935947,-1.4067994357946048,4.451074252882446
True,1627636.590198296,0,1.9482605955038677,1.3451056386114955,0.9912040411580004,1.6914671610244438,0.889319971649903,1.1065099506102625,0.4658100761534043,4.6408385730723385,176.52360834757988,-0.09085319371530975,-2.7916621358984997,4.881693600826315
True,1663564.5697445415,0,1.487753774099683,0.9646179185521826,0.9939049786317539,1.4843384003066546,0.8793996356043549,1.1295609941819178,0.47841772751819567,4.971134237421368,182.39591119844755,-0.4030277216738888,-3.2508383719431007,4.443718619383733
True,255214.76854178822,900000,0.26243068379905143,1.1817669033299447,1.0035157878376635,0.6538816565135503,0.8904276580447219,1.1307657063244467,0.481293045084387,4.947949664473006,169.7256437757157,-0.8732277740392747,-1.4788952004127132,2.5308740667338836
False,986968.5272963031,600000,0.5993387096534706,0.5514781813796008,0.9768399109533237,0.8826723063356183,0.9275305949122022,1.186712056019718,0.5281232510681877,4.689269906078784,198.9833328710212,-1.1322370515452898,-1.1917121527114871,3.9368751253587604
True,654157.9222623138,450000,0.9460555847707075,1.1346915339692158,0.9976648295487791,1.4655182758990029,0.904120406999946,1.1762792849293213,0.49477635591333924,4.090299356055441,169.72813459589347,-0.8021532455389269,-1.301452820698852,3.901919136718469
True,419055.71544015105,900000,0.3635407075227988,1.231614319072837,0.9932365070627314,0.8133526165405224,0.8870432136992232,1.1319112340362811,0.48390989152182984,5.526800387234003,169.7371213097956,-0.7578861806469896,-1.2788748186254608,3.281787550631044
True,200007.09308984704,600000,0.5637655625709058,1.0228754335253911,0.9851351137512445,0.9491482231946831,0.9291081221554895,1.1364848455773193,0.49336318357557946,5.4182157219811256,178.00334066061376,-0.8807995832977437,-1.9140730240342398,3.0326543400550188
False,2141923.526451937,750000,0.30522487236968804,0.715813714395553,0.9915534988066032,0.5903626232815832,0.9178863717645185,1.1395666085761569,0.5248943344689428,6.6631079126200525,171.6183310397565,-0.9832946007309507,-1.6281104028949736,4.508592417319186
True,251524.7506526083,900000,0.233232433909588,0.8346236064522172,1.0088676531751848,0.5840662054340657,0.925401954174742,1.1457318557206178,0.49514045265899226,4.302965861751679,175.22606847483536,-1.1112085633108162,-1.6612774591196393,2.5705710294649915
False,892093.1531253937,750000,0.24913002107687673,0.7838448276456361,1.0011231524290853,0.6003004587365139,0.8744504121883171,1.0363835139943565,0.46497730583028357,5.764058806444444,170.36277182910837,-0.6290503164597969,-1.3817554896721558,3.0830769803771934
True,531854.4093794201,0,1.4171254719089854,1.1585773960740033,1.0070080555169698,1.067811983918029,0.8930087394519284,1.125837819787248,0.4658194224852212,3.665757111176797,195.03091035036354,-0.5103558359809006,-3.471252097476265,3.0474965135849774
True,546600.3449158159,900000,0.5693522223956196,1.2131698174597512,0.993917529130016,0.953017189099901,0.910586496546547,1.158695198743647,0.49543907126050446,5.610733232861743,171.03709359929624,-0.8426174423763901,-1.4139802264394172,3.335676288317909
False,993236.1702504054,750000,0.6203518489100489,1.0521116559900956,1.0121279397844876,0.7059632239693812,0.8607806817814703,1.070550582160825,0.38979535145800726,7.680326636389706,171.4436428490537,-0.9081628073452046,-1.1981694059762482,2.870065387170191
False,1201970.7383198617,750000,0.47644506325582736,1.0757689781826578,1.00859620163126,0.6817251399486124,0.8675841049321719,1.0616767852325142,0.43777766447644356,7.861502436488625,169.9828247291048,-0.7241561240781956,-1.173446110159781,2.7884097688775302
True,1065865.844611491,900000,0.6408963236893219,1.0902854479242603,0.9956016170103371,0.8074920773138656,0.9067627684697116,1.155372104235028,0.48690417222906923,6.174563565892535,170.04191899658233,-0.9079489651912362,-1.2578416102495793,3.3568720219076154
False,2372260.2501112595,0,1.4696225627648407,1.1854212847391283,0.9910255012303567,1.6667841159603196,0.8869160378650763,1.1223148600009565,0.4862205854687466,4.867654110539832,180.39196291456014,-0.41486386691586863,-1.5267279944671421,5.471112088165354
True,371375.92491013184,900000,0.4079275923454089,1.0266741547258387,1.0076589998134502,0.709136997470367,0.9019491422352021,1.1985169598410543,0.4985319564426852,3.864806741770772,177.24774994309044,-1.2935550995712848,-1.534600147717662,2.664946407018462
True,667428.6177254398,900000,0.4823116226342221,1.2149194693084104,1.0014579345602583,0.832953733655611,0.9207612742767222,1.1871860434547632,0.5044798422597188,6.14681641536734,173.9625200764943,-1.0932407073969994,-1.3316700190136468,3.211704220914159
False,1133613.1606657915,750000,0.2961550737087577,0.9255541532074159,0.9914893602184527,0.6832068646958607,0.8897696540390658,1.1220138093336924,0.4920440999817116,6.888486107224425,170.621560967971,-0.7304652871560597,-1.6842014295720593,3.5205393204973467
True,1603429.3503244543,0,1.4836941592778343,1.2640623767730261,0.9938360772304096,1.5297445032843988,0.8941572188984367,1.127841619334868,0.4787886481151549,5.043153463578891,182.86885014753733,-0.32264478063773483,-2.8788358942628443,4.18719061898109
False,848508.5691488361,600000,0.5302883426490339,0.9696630940698919,0.9877703697750764,1.2664927663835877,0.9769417718691022,1.1704851862396481,0.532786306156267,3.9891346214381955,184.18575230200116,-0.9510944234980626,-1.5880788364743168,3.656409768528057
True,327250.4425788781,600000,0.3028580180322067,1.1857989845774901,0.9983621495653074,0.9282741146750129,0.9429508025220467,1.1365731726107462,0.49906549688167945,3.680686028326719,172.47776279865786,-0.961823034446587,-2.5794532603002787,2.365474205160843
False,1242932.4590934864,750000,0.48006190104182794,0.9200652810198552,1.0192789751085565,0.8045351327542313,0.8492386919363407,1.048363509658149,0.4210206120499536,5.939434739564304,172.8837245064708,-0.9102212250402459,-1.0839623981271844,2.718734000622664
True,2106538.104122392,0,1.629004347079067,0.8858866117401705,0.9924679688576534,1.316499226583159,0.9094647242269697,1.1785302364312171,0.4893118089071922,3.646036149290995,207.30954785485176,-0.7372031270613849,-3.061506823063736,3.472262914569313
False,605667.2088147949,900000,0.4252367223949365,0.9772610002182817,0.9932656565789779,0.6193733330015343,0.8966040708785842,1.152756064613717,0.4921245153996226,4.017135558298907,170.5598899180509,-1.071976226879609,-1.5788921130063518,3.2771550624633736
False,1339725.4693007674,900000,0.46167338765177496,0.9618561460946146,0.9995305380492681,0.7340347711469203,0.9083627143751275,1.1771657085427658,0.511329712381496,4.2532073713485214,172.84840783257408,-1.114522344738568,-1.3993618641789303,3.589780452832484
False,1416749.359847008,750000,0.9517525416279574,1.0021743935574816,1.0150625221426743,0.8470597045650488,0.8348081437588678,0.9996674952490763,0.3267821740596366,7.846220746687492,169.8770793116597,-0.7588317891330177,-0.9435928296181416,2.850532241498708
False,1891719.5614698094,750000,0.3011246495365732,0.8510780122719587,0.9967423727945385,0.6904504706444561,0.9225473771031002,1.1359483810433824,0.4967436392897967,6.30280573112307,171.52836184458118,-0.8872772810251603,-1.7172492785853284,3.52665980611589
False,1724629.768627723,750000,0.4602686064620921,1.101052380286934,0.9970820604603239,0.7738629730545667,0.8937862938630399,1.0886662759177812,0.4831154501588798,7.0654990040969725,169.75404970907658,-0.816485137547556,-1.2554468315540066,4.005475412180907
False,1120861.0622501317,750000,0.2771646912910811,0.9625297467696209,1.0033333942807423,0.6368701770045723,0.8440688929514134,0.9707008115829286,0.4024885538831739,7.823071369210494,169.8661891849258,-0.6378736170530835,-1.3390468842233685,2.960533848900924
True,200007.0,600000,0.684290466958027,1.2668820915449766,0.9800793725014068,0.8417185203183801,0.9196990374855857,1.1281431704996565,0.4894519072862607,5.508045242373839,170.45771659673315,-0.7737474841727497,-1.7242467853118866,2.8938310086474988
True,212167.17448323412,900000,0.23489681550819674,1.228503921671593,1.0086050184777902,0.7474225875456628,0.9069183468344442,1.1524346246008506,0.4874483086710672,5.2252917588702,171.73961309817668,-1.045935044050346,-1.354375070575634,2.3732918196350616
True,1222719.3913073565,0,1.6367421455629045,1.3042789572503504,0.9942399090443835,1.5892370514318173,0.8571743796614525,1.1019832575969075,0.40615576213228444,6.305490010146923,173.4094689001901,0.0518474545321127,-2.006662740852037,4.071857981167526
True,450202.27377698314,450000,0.5525523273441965,1.0020860752799126,1.0018358256129491,1.1781218068105845,0.9120528643516107,1.1539355579367288,0.4945508938740367,3.747969562025732,169.72079754081608,-0.9748888385101355,-1.531535730934644,3.0220111556430007
True,200185.607757346,600000,0.6380453358338591,1.2792979245130467,0.9806336208691415,1.1948052055325504,0.9934814312356056,1.1842477320747398,0.5465191639038158,5.388500226675941,201.64447279124428,-0.906359638025418,-1.5684749898422257,3.545118852428551
True,2091685.1430524897,0,1.9879295999382087,1.2187507478153443,0.9955479085318476,1.5470670024171718,0.8982054904809116,1.1354373182672692,0.49616124440632453,3.335569585748204,189.3187566668851,-0.5734284294407263,-2.6980675203189786,3.929742152123982
True,881142.7294450325,900000,0.6220715286955113,1.1731352236274766,0.9976309011014275,0.7801063914162142,0.8987284955600695,1.1625922819116359,0.48529599901859527,6.977769829778141,169.97316094872394,-0.917085602752771,-1.2211242172888894,3.91039539447428
False,1040046.7479466253,750000,0.28859449469409054,1.0006315640269563,1.0076127038957505,0.6953211192692813,0.8649516159209353,1.0286793715012905,0.43325350909315985,7.6386304345110805,170.43733514514588,-0.6700958585059045,-1.0472149159585218,2.8088204582102834
False,1558508.7117700945,750000,0.47667076203584763,0.9749227718244132,1.004440796944605,0.7462770203379346,0.8869729519375574,1.0649912217651694,0.4709266217354825,7.862191513089019,170.4180702071843,-0.8489144940206397,-1.2541032940815249,3.73262730964083
True,200007.00001264224,900000,0.5610136676448827,0.6258058494935949,1.0142105113177653,0.716404380026253,0.9756161910214571,1.1860996125921774,0.4925803403889261,4.160778589713033,197.98551054579224,-1.6059245953270191,-1.6120623387931927,2.3288010421110634
False,1558668.8932782265,0,1.7567668306207256,0.5983215746136871,0.9989758584036441,1.2041588077283822,0.8878861591812964,1.1407740378910844,0.47769486944679823,4.176488106274413,211.4872828354442,-0.8625169156348743,-2.900596905575703,3.614093920279526
True,3228247.5175253437,0,2.2482857261347133,0.7139018772916904,0.9965897892231491,1.485138258171337,0.8897329550533228,1.1480843188423493,0.48301535845099214,3.9660179165122775,207.2195933534776,-0.684838809930362,-2.8577768106862314,3.802357979339195
False,1549684.9522506702,750000,0.3408488166564041,1.0488719871375707,1.0043792678722223,0.7493200759808143,0.8822088037041196,1.072402858556662,0.4746330843004356,7.862161544611884,170.32525977134998,-0.8688239205351767,-1.2564857237640659,3.6234686036008465
True,246304.3204447301,900000,0.4195868709389802,1.1429168208384677,1.0031005436306681,0.7052832420491474,0.9124165031162266,1.1546856315472713,0.49576376063826955,5.254485889524222,170.07240874738343,-1.1455795694476252,-1.6141346826127072,2.8439903431092204
False,1434157.569621781,750000,0.555795675012587,1.0219728090206996,1.0042208717769538,0.7877459774970754,0.890883290266937,1.071072600665913,0.47776614031745973,7.862191826295542,170.35038835862412,-0.8024608262721644,-1.1850854264962776,3.653583862879929
False,570826.8535144755,900000,0.5249098649312293,0.953502798060962,0.9975117334869739,0.8614103337035532,0.9097331120379623,1.1561573660894535,0.5006804783914853,6.512513893281824,173.59098648020753,-1.0179781735565274,-1.3222962882820175,3.3851850414208897
False,642909.6747886576,600000,0.5934987207168564,1.1993057161407394,0.9808693132192262,1.0291620891133633,0.9228770231278564,1.1289757732223815,0.49518739491837166,5.628658421855492,171.59212018312354,-0.9090173600455177,-1.2995413687139301,3.1461582659045972
True,1248149.3450248898,900000,0.4168999833975738,1.207964937795801,0.9973145546268789,0.7716903024155909,0.9175358442651558,1.1986749901616214,0.494516780592673,6.507614760928838,173.55839088477012,-0.9730609290758051,-1.4300241369493,3.3197800102719572
False,2034620.8340571935,600000,0.7056287444147865,1.131940092794314,1.0040159440306553,1.2600089016449838,0.8843819145996169,1.1066956978185223,0.47931979222297627,7.11721085953737,174.27141664724616,-0.8680597984861539,-0.9119673542151067,3.2619693948125885
False,1352733.1692931056,750000,0.5658731784179748,1.05987743632434,1.0155890005108248,0.9484037988544777,0.8599516523618963,1.0456288183112685,0.4272072397591843,7.861544518230818,170.2701453231579,-0.8123778965620384,-1.0640441843999318,2.953250109083138
True,225423.55999183553,450000,0.503342977828623,1.0960371079440572,0.9963591411358301,1.0378093638707993,0.9048986657701983,1.1313525068999377,0.4878906876132821,4.416549630359992,169.72155669406217,-0.9661169960700187,-1.4673167153744184,3.116302698205148
False,1311182.8501123376,750000,0.38402401930680885,1.020756819135025,1.017713533235212,0.6147105972875788,0.8411558081366171,0.9828462210613295,0.1892337234001497,7.861338217355209,169.86890695892146,-0.9469724980717447,-1.065396040216164,2.6268998109237627
True,269055.5229050621,900000,0.30865326007015653,1.117180604541367,1.0072812457302478,0.7034101877055013,0.9075775112403809,1.1600854178042848,0.48778903526109424,4.606039858501413,170.2222020747167,-0.9267655944619708,-1.5123850020714813,2.6264336691052463
True,970468.4282081254,0,1.29185899897855,1.0932422981083165,1.0010410233380331,1.3984190548842,0.9152783187525612,1.1379982194696272,0.48488473934886334,4.160876138231991,183.2354794654241,-0.6429921469275404,-3.195940717033663,4.029966459163493
True,283392.0466953067,900000,0.5161193319570159,1.134508629333036,1.0041969276421763,0.874606827072667,0.9146726197696259,1.1571947529986863,0.48982137228397055,3.884927689315364,170.76092269298903,-1.1504952359164202,-1.4244306074078676,2.486147919356953
False,1797894.6520742413,750000,0.36951756041885747,0.7695943219366275,0.9997085732452009,0.653850830104192,0.8573610099225922,0.9685438273367792,0.39997154833670157,6.694605994403707,169.72875787340936,-0.6821782490054789,-1.2656824274095226,3.624316362530843
False,202918.44741336527,900000,0.48974263028183684,0.48887847409376856,1.0001471010535108,0.8477130535357369,0.9194744186149909,1.1924964093284613,0.4991568505057582,4.639425084647966,184.13666207641208,-1.5390609961084567,-1.6534577371307182,3.243311601572663
False,2226834.1195824267,900000,0.8011416210827491,1.1728946199558836,1.0015958774405473,0.9753119134684737,0.8429258989552678,1.0940651975463465,0.4443345883144987,5.716159632484236,169.7262522812465,-0.5070433995661872,-1.0302972449957015,3.7267945217867426
True,241578.28965804068,900000,0.31215395696871984,1.199838519378555,0.9938929915998858,0.6105726538234922,0.8834438908521405,1.130710709611821,0.4737376351390292,6.40693190714603,169.71970416566154,-0.8876789236137183,-1.2747020725526401,2.7726187970414626
True,200007.00163023337,900000,0.40439136947208115,0.7157219282192177,0.9935688299510659,0.6866972320181145,0.8824959496696595,1.1374326849094267,0.480512408539305,5.6080703932661535,170.41368253457497,-0.9718793939885033,-1.2637643481928218,2.979315345505517
False,928611.1095385568,600000,0.5288853247333527,1.0867500580649159,0.9944462819246691,1.051478131692703,0.9166398765786158,1.1333527657777362,0.5110910806959016,4.658849184245615,170.66473099983676,-0.9643575606729842,-1.1084800897001181,2.970150847302686
False,909179.7913437065,750000,0.2900423165460023,1.0026161544638676,0.9984709109394565,0.60231490485537,0.8498577899423098,1.0257793064955976,0.4173155065347331,7.842162716087381,169.7482571286441,-0.6028431777873233,-1.3168554298418285,2.9707810622957798
False,657152.6099313358,600000,0.4822380194671555,1.0648467796811354,1.0092676516628585,0.9534873821144758,0.8751278470910748,1.066287864876273,0.4501367634964113,3.094291585546678,169.94473094067502,-0.8532280934358801,-0.9726546562211144,2.790894473244549
False,1083588.6009793077,750000,0.3839579300513021,0.9575387198437468,1.0096102287185247,0.7318119382086377,0.8619908250288495,1.032678511997645,0.41783627712161103,7.862138948044681,170.47155803307166,-0.7900119886926241,-1.098451095992498,3.2482542507229604
False,1156533.0000029919,750000,0.5331827379646854,1.0297823143362446,1.0045929326346588,0.7573543005829839,0.8589890536669915,1.055328378794991,0.46604774626743267,7.857240475754494,169.99313439514518,-0.7033658066581207,-1.2108995541050636,3.2004443136626284
True,365325.6060282637,450000,0.6594946554057814,1.145694108805896,0.9965702375631933,0.9884201321638222,0.9025958962491698,1.1417982062136236,0.4951790131959055,3.4389068545013135,169.71819204596264,-0.9931510694167471,-1.5107982965355193,3.1632142350083328
True,416408.5189201125,900000,0.6231859495848117,1.1842588086863726,0.990586645710555,0.8591798343800038,0.898146663886224,1.1656968426501044,0.4859938841399444,6.729747073306566,169.9669336447184,-0.8827274577729293,-1.286648969922588,3.6665523995547513
True,429894.1753351448,600000,0.6863257911499836,1.245838856174438,0.9836448861976823,0.9957522957666102,0.918595929423692,1.1321418962051342,0.4925728454050722,4.9428941772689345,176.01292016341282,-0.8510154968091924,-1.098181868291331,3.570028624020158
True,262248.51326861826,450000,0.5489627404901323,1.1250123598046404,0.9979361121681016,0.9820014028102969,0.8958407481733779,1.1568588372010786,0.48667269833788257,5.148728746575,169.71921978452676,-0.7554439095651708,-1.402957619245771,2.83765937570029
True,1270462.2323996043,0,1.5728107831379667,1.2769067472587317,0.9942595469114195,1.5658499007362314,0.8884991121690683,1.1355512103866285,0.47971394745092866,4.129939220220519,172.27713028725208,-0.3861013069057009,-3.1639635518552724,3.4608694494677215
True,229081.44395606613,450000,0.5437137509578338,1.1586282563594223,0.9950946920071911,0.9738086902817135,0.9009600797617644,1.159880121465139,0.49211574153798865,3.5341239002528866,169.73146764764968,-0.8112140105689004,-1.4729072434310564,2.857664239994083
False,2304136.270548856,600000,0.3719732740416487,1.0182832834899473,1.0098048031754208,1.076606752030996,0.886059651680327,1.103705749494021,0.4842548692265227,3.0617862712681148,172.8015145734336,-0.8303085393088345,-1.0055160440578976,2.558147091302798
True,258578.80281568106,900000,0.6230529525223324,1.2124302381068692,0.9955789153002992,0.7835006834561762,0.8753848666969896,1.1252967572151389,0.47430707604081535,6.62565370848089,169.73017284214814,-0.7361775575879892,-1.315196258344586,2.890005853731763
True,556597.548398451,600000,0.4947547684747981,1.100843681249573,0.9938819910147636,0.9100788515653923,0.9286772405162893,1.1364251450526806,0.5001279963345611,4.735545657456895,176.95507916529374,-0.8622451310548788,-1.1421956843621264,2.961262122626969
True,530770.9109204771,900000,0.42982487901844474,1.2149721577975787,1.0026964684602597,0.7046753905925575,0.8920273518907047,1.1566464485761936,0.4852726040911212,5.384583403319411,169.80786351503093,-0.861165812472394,-1.3699149472821484,2.659031395490575
False,1316543.9109200586,750000,0.5171108821707097,1.0124553444318958,1.0056840420937931,0.6799953884655723,0.8790462807403602,1.0508002888892833,0.4582707908385863,7.855222662206652,170.5797091275078,-0.8149505948058233,-1.1304821302039418,3.1569122717664007
True,659464.2955707586,900000,0.3219793945105242,0.9507251367170824,0.9990962639742866,0.7395071319034144,0.8793607859383745,1.1509250791079146,0.48429518143861994,5.767605695399075,169.81723621551401,-0.8672449621832873,-1.371518412046376,3.24029693085219
True,256158.28602523464,450000,0.3353820835292148,1.070902076153225,0.9952203085235093,0.8956148388560035,0.9008701215101753,1.1440212446695468,0.4882936532778476,4.417389768699825,169.7237985515375,-0.8069567467876105,-1.4676148891004146,2.9432163595563017
True,2648251.3935869425,0,1.927336201927585,1.163022145579832,0.9914016877847632,1.5436709232166046,0.8547113766825023,1.1136496760970735,0.466038768823903,4.589961551100172,177.32217914896555,-0.0838530874515735,-2.945750482021208,4.796320822705572
True,225836.17267462812,0,1.9508355151337171,1.0517834445933616,0.9980419697748426,1.4465059804584643,0.9003694403456357,1.1238649863214298,0.47751206336140967,4.165171796605369,218.17775281014403,-0.716708268185357,-2.81900502582133,3.7033102110193443
False,1041936.4475784177,750000,0.44590635494783476,1.0188263443512167,1.0167765801241286,0.9876216582601293,0.8514946752116416,1.007963023731065,0.3746471448239592,6.456752009606506,169.89537413987145,-0.7052819840856803,-1.0051434195865998,2.846696433468056
False,2044001.3461615273,600000,0.6631002410627308,0.9463011560541816,0.9986388506989632,1.3214750172103082,0.9176133504256453,1.1329810068666832,0.50045455331326,4.90432249279805,178.89750808081945,-0.9458577746888644,-1.034879156877511,3.4014676301981353
False,1849419.5525023313,750000,0.5321706414853951,1.0403726711065657,1.000128767043078,0.7710740079362578,0.8936564456014585,1.0832251057671825,0.48294363581601907,7.862191804388425,170.9678254411892,-0.744860337249107,-1.3515011044102805,3.723106419042158
True,224077.4413757549,450000,0.5501714158235607,1.06510140347744,0.9971097733608414,0.8863878872901815,0.882231627982246,1.1334114438896745,0.48304266286815717,4.170877968299004,169.71770526075053,-0.7754995144189448,-1.345168459847276,2.703505206474087
True,200007.0000001067,600000,0.45961357126700736,1.2723921030199856,0.9835419665399954,1.0448893150755654,0.9201707010111237,1.143662304462953,0.5098636929534859,4.01939025670562,173.93915471472448,-0.729446606670916,-1.7731394608202993,3.1596411673883678
False,1818991.444516522,750000,0.3802049066437725,0.8606838616742643,0.9982335137443206,0.7283330917355059,0.9058413483585808,1.1213947220027252,0.4892926269536241,6.4779124395646654,172.03638425468083,-0.8349408366475284,-1.4790580119131564,3.7401326127182486
True,920330.1591199915,600000,0.5446424164068104,1.1383165763313277,1.0006431695467641,1.0442074095558649,0.9252988749488914,1.146765902064733,0.49059756834712764,3.768855133632537,173.06718676214618,-0.921707035601378,-1.1583613484492246,2.919610964615405
False,1000781.9205095484,750000,0.35205598908955554,1.0305040779098908,1.007812996646021,0.8564616051665667,0.8521528188925096,1.0324258667962947,0.4394841424474663,7.8229898125567034,169.8577795292981,-0.6930245936760889,-1.1500115569763816,2.8668836287773805
False,1569432.025711595,900000,0.5446940051965127,1.1369691587871353,0.9939851687637574,0.8337258789258408,0.865400520377151,1.135091692973832,0.4879526199233465,5.671592846749161,169.88234384576944,-0.6784093778782869,-1.2436426872359483,3.2283917555953643
False,1326470.761288835,750000,0.30863891204364513,1.0265654427161008,1.002420878452156,0.6594102486219989,0.838043415119152,1.0287412437976415,0.3982142659343556,6.292745544615848,169.723938025528,-0.7131647533758683,-1.2324703981657614,3.521259359197362
False,1678904.5414279983,750000,0.3807095550428119,1.013063179894762,0.9936018708680032,0.8297638346044158,0.8836172667681516,1.0817816171691663,0.4788936166384984,7.288215405736103,169.95244482810688,-0.7118118923779497,-1.1893410500404173,4.483573365813491
False,652751.3091105311,600000,0.6174198285509204,1.1551766151482066,0.9948387580712026,0.930976478872572,0.9006920647614594,1.103022485750769,0.4803607108954831,6.035136619684765,169.8714211539201,-0.8364977038269255,-1.0268239652095665,3.036462101634359
