Condition,TEP_mean_uV_C,Absorption_avg_500,backscatter_avg,Absorption_avg_50,A,B,p,Absorption_avg_100,Absorption_avg_200,mean_CF,mean_perm,mean_MBN
T_B1,12.9888334529708,0.00022049835349923736,0.009491412958183697,0.0011113356370260588,-7.4135712021914e-08,0.0010281231312033391,0.2256239345032921,0.0005229443607390725,0.0005129738112141582,1.1243353814479273,68.60641224115496,0.41482583098645504
T_B1,12.882817574169822,0.00021140612796978787,0.015924605810629554,0.0015664906921972201,1.8661106273535993e-07,0.001277709543088025,0.21825272401587997,0.0010537599994483906,0.0004267073985796531,1.1160262111421366,68.18759218945678,0.4619659569308576
T_B1,12.991262495554363,0.00023993814008669914,0.02279724659617421,0.0009282799898513374,3.0861626592891845e-07,0.000997010936067062,0.22627570138717873,0.0006400390713013289,0.00035585360972967755,1.1076529422005115,68.0305965764009,0.40273910633328597
T_B1,12.931449500568606,0.0002539735441181811,0.016019789135000028,0.0014724903407729263,-4.3990513446948496e-07,0.0012468012991386362,0.20349586048840582,0.0009074324921810877,0.00035781312639729146,1.1219292769103064,68.73300366054566,0.6130464971806867
T_B1,13.096925631381511,0.00024258985646216833,0.014812770470261884,0.0004952550295164727,-1.3775995016362423e-07,0.0007650423203849872,0.22756748379371702,0.0007203297111953887,0.0003402686387267209,1.113771084749391,68.4048308562912,0.4365839183345081
T_B1,13.075865683741794,0.0002528426257518933,0.015158223138362742,0.0011418076066866422,-2.3876457186240645e-07,0.0009064284473244129,0.19859119886549711,0.00047328224124122914,0.0003772627830027642,1.088045767987543,68.77049220768555,0.4628765760027915
T_B1,12.91776655146338,0.00022168532127375562,0.01804722371271444,0.0022841133633572114,-3.452731242023491e-07,0.0006598832109843992,0.23710386288521834,0.000801298023349558,0.0005196876692968222,1.0931242792090952,69.39623141423604,0.4092644434036008
T_B1,12.910693778446706,0.00024170093752323758,0.015473347078722152,0.0014747882888833444,-6.860693171774778e-08,0.001175226213755431,0.23421992013756915,0.0008575029673428263,0.0004338784785600621,1.0995376683082663,69.9479005552871,0.4709355121987517
T_B1,12.898064404633642,0.00025633887135480753,0.016341372920874325,0.0005177244869362768,-1.4866954621032775e-07,0.0014331291072164653,0.19264474478238125,0.0006793865806982248,0.00041870469164839746,1.115735174707664,67.68661224749921,0.548906991039026
T_B1,12.872316263854213,0.00023841831288372203,0.02144744327692587,0.0012050440233432604,-2.661896623318401e-07,0.001081850870177447,0.22149821921497168,0.0009381368386429628,0.00038395671188287645,1.1049538705544388,69.33540810869968,0.7205754263250445
T_B1,13.006287115327067,0.00021853036308147654,0.012587451416699492,0.0012934277015417361,6.951825777416752e-07,0.0009848048216583164,0.23995606795157348,0.0011911944401145902,0.0003894647765570154,1.1217992562491008,67.86161271163418,0.42818668560834006
T_B1,12.862873553219396,0.0002339737086174278,0.020970045941983376,0.0008113256877518214,2.6033110085901076e-07,0.0008106257717686636,0.18661976720678058,0.0008941956723577688,0.0004289319024681766,1.1081641931044557,69.20092969366398,0.426102380610232
T_B1,12.891554483781476,0.00024181359329921023,0.02390567186850492,0.0006972841062927523,7.523370308849257e-08,0.00096313834019382,0.20460960640781312,0.0005854652069581308,0.0003659254096171647,1.089409413428343,68.45828502382297,0.36090370445974596
T_B1,12.992812766206292,0.00024032588369181653,0.02115645727714026,0.0008349686206466514,5.899531339447505e-07,0.0009482995997827018,0.1942118942089311,0.0010931400317862852,0.00018090379691079617,1.0996724016447985,68.58888021533771,0.5741289861193504
T_B1,12.777901019606697,0.00024235066106787872,0.02141470995916785,0.0017799324126442449,-1.9175397892547824e-07,0.0006714104295679889,0.24607405640387062,0.00037003442961490473,0.0003447501094963372,1.105239067814131,69.26102527579918,0.5191912425508839
T_B1,13.014322855969654,0.00024475322744460835,0.022010651153237325,0.0015394447438196817,-3.796951186390617e-07,0.0010815103072149457,0.22050211911741613,0.0008532343923358421,0.0003555997105323773,1.075274781159135,68.68492191880931,0.3968967502022045
T_B1,12.863343675363287,0.00024808258661041275,0.018216057440255038,0.001138293681754252,-2.630000960832104e-07,0.0007044278831616077,0.20437196910264718,0.0005461858499092554,0.0002955193945365507,1.12574696789836,67.34428360220421,0.3595801848033822
T_B1,13.056211621501893,0.00020701772840206207,0.014714315712872749,0.00015194751046702275,-5.243244840555095e-07,0.0008891406020077685,0.2502647984244772,0.0006274805698247437,0.0004598500749104083,1.1031214712825783,67.02258736216604,0.3128704952661374
T_B1,12.91455040127318,0.0002284005712368431,0.01505585342070166,0.0012819548887546294,5.227905309157517e-07,0.0005700156348078735,0.215923840010954,0.0010024030819525721,0.00037200151822729957,1.111042306935697,66.8459953070479,0.3114559297880939
T_B1,12.878198599501175,0.00024719354186954895,0.02032602252360572,0.0014166738077500795,2.387524153605124e-07,0.0007566494727764515,0.20929403644354255,0.0005548732692847539,0.00022047313796152404,1.0990756655826617,67.62625409283037,0.42265902654687054
T_B1,13.050821374031988,0.0002533803672447171,0.021320456555640806,0.002164748407850232,-2.0867881849263922e-07,0.00099335917741445,0.22256585070902843,0.000527322825341566,0.00030973195320364166,1.099816393757879,69.53301628418522,0.46508252925567156
T_B1,12.965757433693827,0.00023387233962851106,0.012401344381151168,0.001875701960292717,3.2128565194285184e-07,0.0009494132257196669,0.23272544559700473,0.00014772907217496434,0.00042821100803779575,1.0952630694319812,68.24585915777928,0.6975670272008409
T_B1,13.039116238357945,0.00024513272931557116,0.01951589377116467,0.0012428331880515108,-1.9558082666068145e-07,0.0005757721264260374,0.2467275298579206,0.0007205610926425765,0.00027149851598504837,1.098551729289795,68.66778839876659,0.5082081630964898
T_B1,13.003734954259741,0.0002166098205795293,0.023729080456887125,0.0004172699263350489,3.634186438406345e-07,0.0007559730193970619,0.23580625552621573,0.000799916624672118,0.00032453200622324885,1.1063168868714512,67.4029910740913,0.32808447179164435
T_B1,12.896943747978696,0.00023221481044557413,0.015117547585322634,0.0010768045407111915,9.699977005082392e-08,0.0012250190471975997,0.2505712680692895,0.0008374877194565453,0.00024082603001219637,1.1052758714794293,67.18078998916118,0.6338139545710266
T_B1,12.985186894500503,0.00021681971912220348,0.023079304363821475,0.001343820609252282,3.122857920866586e-07,0.0008802323532915287,0.23574613023095395,0.0005574614611997856,0.0004939573586456038,1.1093824827887526,67.5848727975167,0.20930113062762312
T_B1,12.985337031554055,0.00022125252232236848,0.023736658598419502,0.0005709044554629266,6.947203304180773e-07,0.0008132031122551677,0.21428263253171018,0.0007586459379405498,0.00018104827770286757,1.1051861531675424,67.88712732016785,0.5240647339137837
T_B1,12.967613530706025,0.00023590628208331358,0.008524408421543714,0.0014937815009573282,-2.521075478767577e-07,0.0008966930904482608,0.19876853184884596,0.0006459563741619767,0.0003351778248087591,1.109249636798415,70.52404889537641,0.669392892226466
T_B1,13.044268619283448,0.00023739307987946038,0.02125170767660392,0.0015399233987685803,-1.557919182643856e-07,0.0011541243778664693,0.2053362773182618,0.000754946633825937,0.0003034832504516899,1.0910807343345776,68.56948762429371,0.39923591728677305
T_B1,12.810774906500209,0.00022891495191299386,0.017402003869987637,0.0016210153045160926,-1.500993526865717e-07,0.0010242852908647615,0.22543901071169767,0.00035297877862041445,0.00032020110423355266,1.0945261811838805,67.65942843937194,0.3537310068712597
T_B1,12.960547873376326,0.0002154711557475124,0.013828452080632098,0.001265819499425421,-8.360196892725379e-07,0.0007166134944545253,0.24043266638616528,0.0008537865399179705,0.00031209753605412384,1.0903454207478753,66.69779920524878,0.47528437207284835
T_B1,13.040732128574392,0.00020269742336778926,0.014649354265199248,0.0006138168628245658,-7.753675175617577e-08,0.0007745017951144106,0.2792196709257582,0.0005500983680797476,0.00027714663993243515,1.0850097092237763,67.43747312680487,0.3671167409036977
T_B1,12.916592435634035,0.00020506071631302522,0.016502959675499074,0.0008783948292671233,2.4128140631124635e-07,0.0007062091934454157,0.2287590057072493,0.0007565784486975053,0.0004364677210023594,1.1177135927985629,69.49250569852215,0.42429488264653087
T_B1,13.007594745037048,0.0002525952106570601,0.014200794030298374,0.001754991900357856,-6.411938403999701e-08,0.0007351116951806712,0.20926941713948646,0.0006836106373231584,0.0004296471571369656,1.100467137455825,67.38555391766695,0.49757158038532456
T_B1,12.914618104026475,0.00022957443136487136,0.013701859448686692,0.0006894112568217475,5.890652414726574e-07,0.0012396205938751735,0.2044971475390222,0.000799117528665878,0.0003403069273058712,1.1301549101502117,69.5059361174369,0.4988704975894962
T_B1,12.94461744648187,0.00020474439050600086,0.01245951696371584,0.001491388284156977,7.27589557657416e-07,0.00019908054045977104,0.23043608420584277,0.0005975674663727296,0.0004913783513606162,1.0879797339434139,69.45014580200181,0.5824946266868383
T_B1,12.904355035934083,0.00023398293244295424,0.016363390983417304,0.001205843174093647,1.392015401735851e-07,0.0010239556085029963,0.23936791288854878,0.0003226758448742137,0.0003311452503255182,1.1168472107440894,69.12217000369195,0.6154222810547374
T_B1,13.005910319897568,0.0002596269846585889,0.008137841914993985,0.0014146619157522375,5.520433460325858e-07,0.0008536055427606919,0.22405349098800528,0.0003298949241738471,0.0005340641948310069,1.1088348168670825,66.89440042235317,0.5144469133819812
T_B1,12.971953043539553,0.00021867911325753028,0.019137238234243688,0.0007863777611317618,-2.3816237814491302e-07,0.0006446127541447212,0.23311574370712237,0.001086151452677772,0.0002376244035452386,1.1114864113857257,68.68214188941353,0.3391431803449601
T_B1,12.875161797781223,0.00024115492270637435,0.018070836304702315,0.0006213570864009636,-6.126142892778811e-07,0.0008228545551833952,0.1975030129105759,0.0007720958134579012,0.0004019450812261838,1.0856905748965293,67.32304839212591,0.5941568847188294
T_B1,13.018217557492783,0.00025943858039083383,0.014359936809106334,0.0009626585851299337,7.270265685749084e-07,0.0008515241395359107,0.16040897074529692,0.0003815024716268119,0.0002853561784649073,1.0693261796797855,68.66064912070975,0.6636753339180547
T_B1,13.101796753136268,0.0002176359155856644,0.016863776669289378,0.0005613963671184292,-5.414324978749479e-07,0.000391829552178224,0.23177160814671904,0.0007435250407390352,0.0002552352575449293,1.1131879608531388,70.31588935448588,0.5939636869450209
T_B1,12.835954399469362,0.00024005685201470062,0.016882109128370584,0.0012231837016834024,1.1903683858594785e-06,0.0007416058100640591,0.1926652339592989,0.0007294291859934903,0.0005176707036520652,1.0982752559356899,68.61041381141628,0.5978910648056317
T_B1,12.993530057933821,0.00024840403674110254,0.017653245589675414,0.0018470475597379748,5.438143144480588e-07,0.000503554869602619,0.20700811760361407,0.0007484922735832984,0.0004229429739773162,1.1101066779434399,67.57670608871184,0.5312989628488702
T_B1,12.864894441861386,0.0002245932280812361,0.010598123411586467,0.0015976660217136398,-6.795022027117165e-07,0.0007015795876051669,0.23031187721425758,0.0006244131143557976,0.0003858001682301209,1.0845079868786163,67.91576548056486,0.5530250349010288
T_B1,12.91830197892321,0.00023831412306643817,0.018463594603327502,0.0013156073951837064,-2.967571666507996e-07,0.001006737686405171,0.20338545974645572,0.0005100201851565188,0.0003531798596246296,1.1168101533615549,66.50259803478856,0.35093559526391827
T_B1,12.971375726178788,0.00023155223645942623,0.01528939326392282,0.001041769288704186,-3.155631519033769e-07,0.000748680823047665,0.21606650143376693,0.0013587327746533294,0.00040610949001131086,1.1103092896500266,69.61665268040626,0.717482529528078
T_B1,13.080113174637873,0.00024852703696919665,0.014182155533833968,0.0009008318896089383,-7.788898806429376e-08,0.0008252320175078093,0.25160818264106904,0.0006303911988219184,0.0002215222030898142,1.114237288574216,69.32209206728699,0.4474812419274116
T_B1,12.92715610023548,0.0002359249287080748,0.014854939415627915,0.0002277626322814163,-1.1223698353723018e-07,0.0006979134654110819,0.23668734118381446,0.0005647433263606545,0.0005642369361865457,1.1298771240006615,68.81937316794105,0.6315123803851075
T_B1,13.016859064979188,0.00020681143042224604,0.021428714019883468,0.0010594130565689524,4.6373574044765924e-07,0.0006994283036648331,0.1851060285017963,0.0008741570541661791,0.00034069670538872576,1.0903939765230228,68.4557553230365,0.2992437720011687
T_B1,12.96988958955031,0.0002049189500052053,0.021631093372355557,0.0017808300632631956,5.94314389579831e-07,0.0004940698039055725,0.23300892210756471,0.00024917216194444834,0.00031161894346624263,1.077222893823516,67.53274833191132,0.18377926549485318
T_B1,12.948567743216609,0.0002782857144433227,0.02102898476447944,0.0016205182914285916,3.3014229956537165e-08,0.001060948830450775,0.20390922172257106,0.0002427032342923276,0.0003349018920634573,1.0814120962022564,66.67331798354309,0.3977256836487396
T_B1,13.005597207265847,0.00021715387238341284,0.022526445759428575,0.0015739013145777184,1.1876131751111448e-08,0.0005795109213491071,0.21346148611021307,0.0009147317585189258,0.0001609178763627861,1.1236257062154003,68.55612780029148,0.46844649838087193
T_B1,12.880769212339965,0.000274826208330058,0.023138723358301565,0.0012672043069639207,3.7713831033086246e-07,0.0011165201180966138,0.18282047449960293,0.00043890788773496534,0.00026194535576154883,1.1063848648473529,66.76394371579876,0.36489224037376433
T_B1,12.966035743462646,0.0002565411611931429,0.02181722890783413,0.001144967687760262,1.0611362510370669e-07,0.0007807356207125709,0.16924728358915866,0.0007741453020926881,0.00035498410773917313,1.097398012819311,68.28725078956808,0.6569530735149529
T_B1,12.87454907183527,0.00023266400123721453,0.019734079405319804,0.0014316029206152886,-1.4372781098994477e-07,0.0009313795770027746,0.22958198491804246,0.00044772890637020544,0.00043749519614913387,1.0959157832239326,70.5520294716826,0.6091889762387036
T_B1,12.905884966495735,0.0002253490936099281,0.012862692934447145,0.00026654919108384714,8.736694582211657e-07,0.0008060060541753499,0.2311483111498814,0.0005203953859788525,0.00023213189689368487,1.1035089846593376,70.1906646046459,0.48635814984672027
T_B1,12.998602599448303,0.000221642236946963,0.01324942088570199,0.0023493361386748074,3.8192023950896647e-07,0.0012621980926103412,0.21585861158121528,0.0006596282984968544,0.0003457958529838509,1.0693812998749423,67.56182278930517,0.5361282071229588
T_B1,12.955589328546202,0.0002282745685932375,0.021598751878984367,0.001844613851041555,-1.8170549455026496e-08,0.0004948482093762171,0.20381363846044673,0.0006556407444883323,0.00048266638430544546,1.0988560906421567,70.38207814590956,0.4542707654318697
T_B1,13.034365072654321,0.00022217889027925203,0.020036218701983657,0.0024048397851443625,-4.683063383143776e-07,0.0010846398042090204,0.21381966864583435,0.0007517165258285266,0.0003845423600936373,1.0897403482310963,68.99805431013786,0.08085608807733652
T_B1,13.057204388568817,0.00024382949360305764,0.0200669739218816,0.0018170362186486404,-2.849233219655584e-08,0.0011186965883779876,0.20388255540699665,0.0006455148971878926,0.0004274670789820248,1.113404343350349,66.91371055272432,0.7882405453665569
T_B2,12.945433057068643,0.00043448699128284356,0.028552921804545134,0.002794492580516063,1.2304409298803074e-06,0.003126793137082337,0.14346408281313316,0.0013773795036664338,0.0009142899205511897,1.1262333050516034,67.15945175812676,0.571468861998279
T_B2,12.857715096146535,0.0004797708991012933,0.0230646641355926,0.0013066576112630956,3.365017555273706e-06,0.0030092158705045165,0.23140540085629305,0.0006879473150873504,0.001014090566260349,1.1312637289566307,66.73738772315357,0.42889063560218876
T_B2,12.709253781949151,0.0004564580576001276,0.02550749899029064,0.001784907044370827,1.8027653685391973e-06,0.0023950579234993784,0.26693853568280324,0.001024728153312548,0.0005778501630052725,1.0950403125365704,67.29100955291901,0.4686765213971742
T_B2,12.818706143905144,0.0006098919625689361,0.02258978122056131,0.00140026375500822,4.981097406166242e-06,0.0024205791718838465,0.21420857460670853,0.0011204974751888683,0.0011674983707519828,1.129925591795554,67.24988081178034,0.5268600883314498
T_B2,13.0503504722108,0.0004181419701256977,0.0236316579496687,0.001815308930878758,1.7005199192025554e-06,0.0006739802117179483,0.334948543024787,0.0015658518201909777,0.0006188271715591679,1.0894906354198406,67.204660675284,0.5704027779493043
T_B2,12.899349741513516,0.0004886128177346376,0.011577606686071815,0.0018348938129077222,6.198182438274282e-06,0.001307745768347377,0.18909871150979995,0.0007120952818505252,0.0006722294532249791,1.1220754756136362,65.55355312021584,0.6465625802652739
T_B2,13.008523640704537,0.0007569254174913828,0.024070096355118857,0.00156918542804844,1.2923153053020785e-06,0.0021678224746509156,0.12667056128305496,0.0012202715745883825,0.0010434627054050987,1.10870461490777,67.47116918174574,0.5554467087291397
T_B2,12.838512101405863,0.0006378395863795279,0.023212610770637056,0.0027162519155724514,1.5026531116706297e-07,0.0022784831894560507,0.23343090936442323,0.0011629092098219109,0.0007159065289751339,1.0656373019548504,66.95979996474424,0.6010056404895084
T_B2,12.951729817733625,0.0004410055382448454,0.03251592470599695,0.003681405298737707,1.9877671340721925e-06,0.0018639873575387444,0.1609011803289075,0.0011666477432752784,0.0007729607231209137,1.1034258525058267,68.1477560981359,0.6708604917522902
T_B2,12.885361088572653,0.00027269455308059866,0.018717366831768667,0.0027990390518620794,2.0940089038661263e-06,0.002467413667003627,0.22351058805763552,0.0005240333446681529,0.0010887802627031,1.1231027320833948,64.98271102805829,0.655194163877566
T_B2,12.903178924488849,0.00054095949096376,0.022490299616543925,0.0020666284677668045,1.3691246266288943e-06,0.002244818918874433,0.05595247980046336,0.0009577901008123761,0.0008140750533854895,1.0985951842591162,65.23791251844654,0.4549174531000464
T_B2,13.026951311440362,0.00041996352761203775,0.028454185119539895,0.0009343910294773482,-1.324914663206773e-06,0.002423922821227628,0.31800396975896117,0.0011091252720522,0.0010635265409342904,1.116714481216783,67.49705587840744,0.6155812156696194
T_B2,12.834959637273585,0.0004210005061165291,0.01845304445661413,0.0013872029155531128,1.8171443705978187e-06,0.00306953577511219,0.19780644902126931,0.000650663933268179,0.0010544134602009341,1.0996805936011833,64.85806034707798,0.7398757259233636
T_B2,12.933463074216727,0.0005197135142771726,0.03300652322189288,0.0024838364933975118,2.4010439894422823e-06,0.0008317543055300892,0.2755878334809365,0.0007488571835562667,0.0012181679225540258,1.1025937062640687,67.50419779829956,0.49078060556883957
T_B2,12.95550152680818,0.0005036222203684013,0.028293875316389428,0.0027774085325954242,1.2544857363333697e-06,0.002261327254625541,0.3942060285892781,0.0008103379724527566,0.0010485787780785097,1.098015935410478,65.82256811236587,0.6169196223904203
T_B2,13.004909827672224,0.0004873438009645777,0.02670287270542306,0.003045185890993448,5.082336978431406e-06,0.0015546830124922412,0.25766334789007966,0.00042328209996942995,0.0008453139293389306,1.1190897396726553,66.33313965821148,0.2652204444446249
T_B2,12.884154753450566,0.000705238300024448,0.022868056775391943,0.001778795352018969,2.85301089389125e-06,0.0029303816558186586,0.3165601444941709,0.0009697589772409868,0.001256576271424392,1.0912883369244326,66.57679897286032,0.7599497319713329
